,Theta,T,u / c
881,0.0579248719214338,8.821771771771772,0.9492409039854165
882,0.05785938336776069,8.831756756756757,0.9492923244963857
883,0.05779404272662432,8.841741741741743,0.9493436398260199
884,0.05772884949747679,8.851726726726726,0.9493948502989386
885,0.05766380318202613,8.861711711711711,0.9494459562384191
886,0.05759890328422371,8.871696696696697,0.9494969579664049
887,0.05753414931025155,8.881681681681682,0.9495478558035112
888,0.05746954076850984,8.891666666666667,0.9495986500690339
889,0.05740507716960446,8.901651651651651,0.9496493410809546
890,0.057340758026334634,8.911636636636636,0.9496999291559475
891,0.0572765828536807,8.921621621621622,0.949750414609387
892,0.05721255116879187,8.931606606606607,0.9498007977553546
893,0.05714866249097412,8.941591591591592,0.9498510789066439
894,0.057084916341678206,8.951576576576576,0.9499012583747688
895,0.057021312244487636,8.961561561561561,0.9499513364699689
896,0.0569578497251069,8.971546546546547,0.950001313501218
897,0.05689452831134961,8.981531531531532,0.9500511897762277
898,0.05683134753312682,8.991516516516517,0.9501009656014563
899,0.05676830692243537,9.001501501501501,0.9501506412821145
900,0.05670540601334633,9.011486486486486,0.9502002171221697
901,0.05664264434199358,9.021471471471472,0.9502496934243571
902,0.056580021446562316,9.031456456456457,0.9502990704901807
903,0.0565175368672778,9.041441441441442,0.9503483486199232
904,0.056455190146394066,9.051426426426426,0.9503975281126505
905,0.05639298082818274,9.061411411411411,0.9504466092662183
906,0.05633090845892196,9.071396396396397,0.9504955923772787
907,0.05626897258688535,9.081381381381382,0.950544477741285
908,0.05620717276233102,9.091366366366367,0.950593265652499
909,0.05614550853749072,9.10135135135135,0.9506419564039976
910,0.056083979466559006,9.111336336336336,0.9506905502876765
911,0.05602258510568249,9.121321321321322,0.9507390475942588
912,0.05596132501294921,9.131306306306307,0.9507874486132974
913,0.055900198748377976,9.141291291291292,0.9508357536331862
914,0.05583920587390787,9.151276276276276,0.9508839629411608
915,0.05577834595338775,9.161261261261261,0.9509320768233065
916,0.05571761855256588,9.171246246246247,0.9509800955645645
917,0.05565702323907959,9.181231231231232,0.9510280194487366
918,0.05559655958244505,9.191216216216217,0.9510758487584924
919,0.055536227154047,9.2012012012012,0.9511235837753724
920,0.055476025527128686,9.211186186186186,0.9511712247797968
921,0.05541595427678179,9.221171171171171,0.951218772051068
922,0.0553560129799364,9.231156156156157,0.9512662258673789
923,0.055296201215351115,9.241141141141142,0.9513135865058165
924,0.05523651856360317,9.251126126126126,0.9513608542423687
925,0.055176964607078584,9.261111111111111,0.9514080293519283
926,0.055117538929962503,9.271096096096096,0.9514551121083001
927,0.05505824111822947,9.281081081081082,0.9515021027842056
928,0.05499907075963379,9.291066066066067,0.9515490016512878
929,0.05494002744370006,9.30105105105105,0.9515958089801172
930,0.05488111076171356,9.311036036036036,0.9516425250401972
931,0.054822320306710914,9.321021021021021,0.9516891500999689
932,0.0547636556734707,9.331006006006007,0.9517356844268164
933,0.05470511645850413,9.34099099099099,0.9517821282870731
934,0.05464670226004577,9.350975975975976,0.9518284819460251
935,0.0545884126780444,9.360960960960961,0.9518747456679169
936,0.05453024731415387,9.370945945945946,0.9519209197159587
937,0.05447220577172399,9.380930930930932,0.9519670043523271
938,0.05441428765579157,9.390915915915915,0.9520129998381743
939,0.054356492573071395,9.4009009009009,0.9520589064336326
940,0.05429882013194738,9.410885885885886,0.9521047243978151
941,0.0542412699424637,9.420870870870871,0.9521504539888268
942,0.054183841616316,9.430855855855857,0.9521960954637659
943,0.05412653476684268,9.44084084084084,0.9522416490787298
944,0.054069349009016165,9.450825825825826,0.9522871150888177
945,0.054012283959434366,9.46081081081081,0.9523324937481402
946,0.05395533923631204,9.470795795795796,0.95237778530982
947,0.053898514459472295,9.480780780780782,0.9524229900259978
948,0.05384180925033817,9.490765765765765,0.9524681081478378
949,0.05378522323192415,9.50075075075075,0.9525131399255321
950,0.05372875602882786,9.510735735735736,0.9525580856083048
951,0.0536724072672218,9.520720720720721,0.9526029454444179
952,0.05361617657484501,9.530705705705707,0.9526477196811747
953,0.05356006358099495,9.54069069069069,0.9526924085649249
954,0.05350406791651928,9.550675675675675,0.9527370123410698
955,0.05344818921380783,9.56066066066066,0.9527815312540661
956,0.05339242710678454,9.570645645645646,0.9528259655474307
957,0.053336781230899424,9.580630630630631,0.9528703154637451
958,0.053281251223120704,9.590615615615615,0.9529145812446607
959,0.05322583672192681,9.6006006006006,0.9529587631309021
960,0.05317053736729863,9.610585585585586,0.953002861362272
961,0.05311535280071169,9.620570570570571,0.9530468761776562
962,0.05306028266512835,9.630555555555556,0.9530908078150269
963,0.053005326604990195,9.64054054054054,0.9531346565114486
964,0.05295048426621028,9.650525525525525,0.9531784225030802
965,0.05289575529616562,9.66051051051051,0.9532221060251825
966,0.05284113934368959,9.670495495495496,0.9532657073121186
967,0.0527866360590644,9.680480480480481,0.9533092265973614
968,0.052732245094013655,9.690465465465465,0.9533526641134972
969,0.052677966101694916,9.70045045045045,0.9533960200922281
970,0.05262379873669236,9.710435435435436,0.953439294764378
971,0.05256974265500942,9.720420420420421,0.9534824883598969
972,0.05251579751406152,9.730405405405406,0.9535256011078642
973,0.05246196297266884,9.74039039039039,0.9535686332364921
974,0.05240823869104909,9.750375375375375,0.9536115849731323
975,0.05235462433081041,9.76036036036036,0.9536544565442762
976,0.05230111955494425,9.770345345345346,0.9536972481755638
977,0.052247724027818285,9.780330330330331,0.9537399600917836
978,0.05219443741516944,9.790315315315315,0.9537825925168781
979,0.05214125938409683,9.8003003003003,0.9538251456739494
980,0.05208818960305495,9.810285285285286,0.9538676197852589
981,0.052035227741846705,9.82027027027027,0.9539100150722367
982,0.05198237347161655,9.830255255255256,0.9539523317554818
983,0.05192962646484375,9.84024024024024,0.9539945700547655
984,0.05187698639533554,9.850225225225225,0.9540367301890396
985,0.05182445293822047,9.86021021021021,0.9540788123764353
986,0.05177202576994166,9.870195195195196,0.9541208168342693
987,0.0517197045682502,9.880180180180181,0.9541627437790493
988,0.05166748901219855,9.890165165165165,0.9542045934264729
989,0.051615378782133924,9.90015015015015,0.9542463659914375
990,0.05156337355969182,9.910135135135135,0.9542880616880396
991,0.05151147302778955,9.92012012012012,0.9543296807295794
992,0.051459676870619725,9.930105105105104,0.9543712233285658
993,0.0514079847736439,9.94009009009009,0.9544126896967198
994,0.05135639642358622,9.950075075075075,0.9544540800449756
995,0.05130491150842705,9.96006006006006,0.9544953945834888
996,0.051253529717396704,9.970045045045046,0.9545366335216363
997,0.05120225074096921,9.98003003003003,0.9545777970680213
998,0.05115107427085604,9.990015015015015,0.9546188854304768
999,0.0511,10.0,0.9546598988160685
